EC148B,EC148 B,False,0,28.996314,-92.703171
EC149A,EC149 A,False,0,28.978164,-92.733107
EC160C,EC160 C,False,0,28.950794,-92.73882
SM152,SM15 2,False,0,28.899741,-92.118112
SM154,SM15 4,False,0,28.896209,-92.151699
SM15A,SM15 A,False,0,28.920506,-92.1581
SM15B,SM15 B,False,0,28.90098,-92.12003
SM261A,SM261 A,False,0,29.157594,-92.141931
SM261B,SM261 B,False,0,29.171811,-92.134917
SM261C,SM261 C,False,0,29.154903,-92.14174
SS229C,SS229 C,False,0,28.455213,-91.081259
SM261CA,SM261 CAIS.#3,False,0,29.168991,-92.13694
SM274A,SM274 A,False,0,29.116685,-92.142843
SM2751,SM275 1,False,0,29.088638,-92.157179
SM2753,SM275 3,False,0,29.079311,-92.154944
SM2755,SM275 5,False,0,29.072965,-92.132527
SM2756,SM275 6,False,0,29.071975,-92.121241
SM275A,SM275 A,False,0,29.079584,-92.134762
SM284,SM28 4,False,0,28.876815,-92.157639
SM286,SM28 6,False,0,28.853333,-92.142222
SM28A,SM28 A,False,0,28.889102,-92.148035
SM29JA,SM29 JA,False,0,28.845758,-92.146541
SM2TE,SM2 TEMP.CAIS.#1,False,0,29.055447,-92.141285
EI381,EI38 1,False,0,29.254847,-91.39455
EI382,EI38 2 & 5,False,0,29.255026,-91.382571
EI386,EI38 6,False,0,29.252523,-91.40092
EI571,EI57 1,False,0,29.247716,-91.396022
EI5712,EI57 12,False,0,29.240967,-91.391999
EI572,EI57 2,False,0,29.247439,-91.387139
EI573,EI57 3,False,0,29.239723,-91.393914
EI575,EI57 5,False,0,29.244562,-91.390471
EI576,EI57 6,False,0,29.232848,-91.39391
EI578,EI57 8,False,0,29.23475,-91.382703
EI57A,EI57 A-PRD,False,0,29.244395,-91.386834
EI57B,EI57 B-QTR,False,0,29.243914,-91.386592
EI57C,EI57 C-HTR,False,0,29.244077,-91.386344
EI57D,EI57 D-RSR,False,0,29.244497,-91.386783
EI57F,EI57 F,False,0,29.244134,-91.386746
EI581,EI58 1,False,0,29.23963,-91.377196
EI582,EI58 2,False,0,29.24733,-91.378909
EI591,EI59 1,False,0,29.184319,-91.371616
EI323A,EI323 A,False,0,28.239017,-91.337493
EI345A,EI345 A,False,0,28.174915,-91.365602
EI346A,EI346 A (TANZANITE),False,0,28.163881,-91.368942
EI257C,EI257 C,False,0,28.474792,-91.364842
EI257E,EI257 E,False,0,28.462058,-91.341342
EI258A,EI258 A,False,0,28.464936,-91.390146
EI258B,EI258 B,False,0,28.464936,-91.390457
EI277A,EI277 A,False,0,28.450058,-91.400926
EI278F,EI278 F,False,0,28.443086,-91.372546
EI299A,EI299 A,False,0,28.368218,-91.385106
EI300A,EI300 A,False,0,28.367315,-91.338151
EI301B,EI301 B,False,0,28.317861,-91.372504
EI302A,EI302 A,False,0,28.3175,-91.39062
EI321A,EI321 A,False,0,28.286889,-91.391637
EI322A,EI322 A-PRD,False,0,28.290255,-91.351037
EI322B,EI322 B,False,0,28.254465,-91.348684
SS2292,SS229 2,False,0,28.443241,-91.081024
SS229A,SS229 A,False,0,28.455752,-91.081232
SS229B,SS229 B,False,0,28.470263,-91.087341
SS230A,SS230 A,False,0,28.473923,-91.037457
SS230B,SS230 B,False,0,28.455026,-91.028857
SS232A,SS232 A,False,0,28.442683,-90.923077
SS233B,SS233 B,False,0,28.445863,-90.893478
SS238A,SS238 A,False,0,28.425094,-90.873524
SS238B,SS238 B,False,0,28.424898,-90.873307
SS239A,SS239 A,False,0,28.419677,-90.925002
SS239B,SS239 B,False,0,28.436672,-90.943432
SS240A,SS240 A,False,0,28.401025,-90.939536
SS240B,SS240 B,False,0,28.421238,-90.981
SS240C,SS240 C,False,0,28.433114,-90.947013
SS241A,SS241 A-VALVE,False,0,28.434373,-91.034409
SS2421,SS242 1,False,0,28.439723,-91.069754
SS242A,SS242 A,False,0,28.430891,-91.044858
SS243A,SS243 A,False,0,28.425531,-91.136922
SS253A,SS253 A-AUX,False,0,28.374171,-91.073596
SS253C,SS253 C,False,0,28.369678,-91.087129
SS253D,SS253 D,False,0,28.396421,-91.063707
